,title,genres,tmdb_id
512,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,10020
513,Pinocchio (1940),Animation|Children|Fantasy|Musical,10895
514,Pretty Woman (1990),Comedy|Romance,114
515,"Wild Bunch, The (1969)",Adventure|Western,576
516,Love and a .45 (1994),Action|Comedy|Crime,15477
517,"Great Day in Harlem, A (1994)",Documentary,124472
518,One Fine Day (1996),Drama|Romance,7300
519,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,10824
520,Fargo (1996),Comedy|Crime|Drama|Thriller,275
521,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,25059
522,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,11827
523,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,8766
524,"Pallbearer, The (1996)",Comedy,23570
525,Jane Eyre (1996),Drama|Romance,47333
526,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,51242
527,"Aristocats, The (1970)",Animation|Children,10112
528,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,4307
529,Two Much (1995),Comedy|Romance,46029
530,Ed (1996),Comedy,32308
531,"Thin Line Between Love and Hate, A (1996)",Comedy,28121
532,"Last Supper, The (1995)",Drama|Thriller,12520
533,Primal Fear (1996),Crime|Drama|Mystery|Thriller,1592
534,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,19042
535,Land and Freedom (Tierra y libertad) (1995),Drama|War,38884
536,Denise Calls Up (1995),Comedy,47449
537,Theodore Rex (1995),Comedy,36259
538,"Family Thing, A (1996)",Comedy|Drama,41852
539,Frisk (1995),Drama,40926
540,Sgt. Bilko (1996),Comedy,9099
541,Jack and Sarah (1995),Romance,2021
542,Girl 6 (1996),Comedy|Drama,61752
543,Diabolique (1996),Drama|Thriller,10988
544,Nelly & Monsieur Arnaud (1995),Drama,12652
545,Courage Under Fire (1996),Action|Crime|Drama|War,10684
546,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,954
547,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,68445
548,Moll Flanders (1996),Drama,18989
549,Dragonheart (1996),Action|Adventure|Fantasy,8840
550,Eddie (1996),Comedy,11107
551,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,10539
552,Fear (1996),Thriller,10543
553,Kids in the Hall: Brain Candy (1996),Comedy,18414
554,Underground (1995),Comedy|Drama|War,11902
555,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,25087
556,Song of the Little Road (Pather Panchali) (1955),Drama,5801
557,"World of Apu, The (Apur Sansar) (1959)",Drama,896
558,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3065
559,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2300
560,Barbarella (1968),Adventure|Comedy|Sci-Fi,8069
561,Some Folks Call It a Sling Blade (1993),Drama|Thriller,27768
562,"Run of the Country, The (1995)",Drama,221917
563,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,8072
564,It's My Party (1996),Drama,33245
565,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,27281
566,Mrs. Winterbourne (1996),Comedy|Romance,40001
567,Solo (1996),Action|Sci-Fi|Thriller,29621
568,"Substitute, The (1996)",Action|Crime|Drama,20762
569,True Crime (1996),Mystery|Thriller,37144
570,Feeling Minnesota (1996),Drama|Romance,12656
571,Delta of Venus (1995),Drama,38867
572,Angus (1995),Comedy,25969
573,Boys (1996),Drama,43634
574,"Quest, The (1996)",Action|Adventure,9103
575,Sunset Park (1996),Drama,29649
576,Mulholland Falls (1996),Crime|Drama|Thriller,10990
577,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,8866
578,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,12233
579,Celtic Pride (1996),Comedy,23449
580,Flipper (1996),Adventure|Children,36355
581,Dead Man (1995),Drama|Mystery|Western,922
582,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,11876
583,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,11687
584,Multiplicity (1996),Comedy,9304
585,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,503475
586,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,73183
587,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,9100
588,"Great White Hype, The (1996)",Comedy,20759
589,Last Dance (1996),Drama,46063
590,Cold Comfort Farm (1995),Comedy,32513
591,Heaven's Prisoners (1996),Crime|Thriller,36915
592,"Rock, The (1996)",Action|Adventure|Thriller,9802
593,Cemetery Man (Dellamorte Dellamore) (1994),Horror,21588
594,Twister (1996),Action|Adventure|Romance|Thriller,664
595,Barb Wire (1996),Action|Sci-Fi,11867
596,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,9323
597,Thinner (1996),Horror|Thriller,10280
598,Spy Hard (1996),Comedy,10535
599,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,532
600,"Stupids, The (1996)",Comedy,16299
601,"Arrival, The (1996)",Action|Sci-Fi|Thriller,10547
602,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,935
603,Ashes of Time (Dung che sai duk) (1994),Drama,40751
604,Maya Lin: A Strong Clear Vision (1994),Documentary,85778
605,Stalingrad (1993),Drama|War,11101
606,"Phantom, The (1996)",Action|Adventure,9826
607,Striptease (1996),Comedy|Crime,9879
608,Heavy (1995),Drama|Romance,22621
609,Jack (1996),Comedy|Drama,7095
610,I Shot Andy Warhol (1996),Drama,26890
611,Touki Bouki (1973),Drama,77771
612,Spirits of the Dead (1968),Horror|Mystery,41225
613,Trainspotting (1996),Comedy|Crime|Drama,627
614,'Til There Was You (1997),Drama|Romance,32872
615,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,602
616,Stealing Beauty (1996),Drama,14553
617,"Fan, The (1996)",Drama|Thriller,9566
618,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,10545
619,"Cable Guy, The (1996)",Comedy|Thriller,9894
620,Kingpin (1996),Comedy,11543
621,Eraser (1996),Action|Drama|Thriller,9268
622,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,9327
623,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,81949
624,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,862
625,Somebody to Love (1994),Drama,44535
626,Daylight (1996),Action|Adventure|Drama|Thriller,11228
627,"Frighteners, The (1996)",Comedy|Horror|Thriller,10779
628,Lone Star (1996),Drama|Mystery|Western,26748
629,Harriet the Spy (1996),Children|Comedy,38223
630,Phenomenon (1996),Drama|Romance,9294
631,Walking and Talking (1996),Comedy|Drama|Romance,49963
632,She's the One (1996),Comedy|Romance,11363
633,"Time to Kill, A (1996)",Drama|Thriller,1645
634,American Buffalo (1996),Crime|Drama,31546
635,Alaska (1996),Adventure|Children,36344
636,Fled (1996),Action|Adventure,18550
637,Kazaam (1996),Children|Comedy|Fantasy,11511
638,Larger Than Life (1996),Comedy,34170
639,"Very Brady Sequel, A (1996)",Comedy,12606
640,"Collector, The (La collectionneuse) (1967)",Drama,4837
641,Kaspar Hauser (1993),Drama|Mystery,12632
642,"Adventures of Pinocchio, The (1996)",Adventure|Children,18975
643,Joe's Apartment (1996),Comedy|Fantasy|Musical,11962
644,"First Wives Club, The (1996)",Comedy,2925
645,Ransom (1996),Crime|Thriller,3595
646,High School High (1996),Comedy,9308
647,Foxfire (1996),Drama,18555
648,Chain Reaction (1996),Action|Adventure|Thriller,12123
649,Matilda (1996),Children|Comedy|Fantasy,10830
650,Emma (1996),Comedy|Drama|Romance,3573
651,"Crow: City of Angels, The (1996)",Action|Thriller,10546
652,House Arrest (1996),Children|Comedy,18862
653,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,31417
654,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,9431
655,"Spitfire Grill, The (1996)",Drama,47907
656,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,10061
657,Basquiat (1996),Drama,549
658,Tin Cup (1996),Comedy|Drama|Romance,10478
659,"Godfather, The (1972)",Crime|Drama,238
660,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,11134
661,Bound (1996),Crime|Drama|Romance|Thriller,9303
662,Carpool (1996),Comedy|Crime,23945
663,Kansas City (1996),Crime|Drama|Musical|Thriller,22479
664,Gone Fishin' (1997),Comedy,9054
665,Nothing to Lose (1994),Action|Crime|Drama,410921
666,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,38955
667,"Relic, The (1997)",Horror|Thriller,11015
668,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,9306
669,First Kid (1996),Children|Comedy,12559
670,"Trigger Effect, The (1996)",Drama|Thriller,58770
671,Bogus (1996),Children|Drama|Fantasy,3587
672,Bulletproof (1996),Action|Comedy|Crime,10723
673,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,19004
674,1-900 (06) (1994),Drama|Romance,101230
675,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,10987
676,Twelfth Night (1996),Comedy|Drama|Romance,44705
677,Mother Night (1996),Drama,20318
678,Wild Reeds (Les roseaux sauvages) (1994),Drama,26933
679,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,27854
680,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,981
681,Singin' in the Rain (1952),Comedy|Musical|Romance,872
682,"American in Paris, An (1951)",Musical|Romance,2769
683,Funny Face (1957),Comedy|Musical,13320
684,Breakfast at Tiffany's (1961),Drama|Romance,164
685,Vertigo (1958),Drama|Mystery|Romance|Thriller,426
686,Rear Window (1954),Mystery|Thriller,567
687,It Happened One Night (1934),Comedy|Romance,3078
688,Gaslight (1944),Drama|Thriller,13528
689,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,28288
690,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,213
691,"Apartment, The (1960)",Comedy|Drama|Romance,284
692,Some Like It Hot (1959),Comedy|Crime,239
693,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,4808
694,Casablanca (1942),Drama|Romance,289
695,"Maltese Falcon, The (1941)",Film-Noir|Mystery,963
696,My Fair Lady (1964),Comedy|Drama|Musical|Romance,11113
697,Sabrina (1954),Comedy|Romance,6620
698,Roman Holiday (1953),Comedy|Drama|Romance,804
699,"Little Princess, The (1939)",Children|Drama,26531
700,Meet Me in St. Louis (1944),Musical,909
701,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,630
702,Gone with the Wind (1939),Drama|Romance|War,770
703,My Favorite Year (1982),Comedy,31044
704,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,599
705,Citizen Kane (1941),Drama|Mystery,15
706,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62
707,All About Eve (1950),Drama,705
708,"Women, The (1939)",Comedy,22490
709,Rebecca (1940),Drama|Mystery|Romance|Thriller,223
710,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,25670
711,Notorious (1946),Film-Noir|Romance|Thriller,303
712,Spellbound (1945),Mystery|Romance|Thriller,4174
713,"Affair to Remember, An (1957)",Drama|Romance,8356
714,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,381
715,Father of the Bride (1950),Comedy,20758
716,"Band Wagon, The (1953)",Comedy|Musical,29376
717,Ninotchka (1939),Comedy|Romance,1859
718,Love in the Afternoon (1957),Comedy|Romance,18299
719,Gigi (1958),Musical,17281
720,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,10907
721,"Mark of Zorro, The (1940)",Adventure,32093
722,Laura (1944),Crime|Film-Noir|Mystery,1939
723,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,22292
724,Lost Horizon (1937),Drama,3598
725,Top Hat (1935),Comedy|Musical|Romance,3080
726,To Be or Not to Be (1942),Comedy|Drama|War,198
727,My Man Godfrey (1936),Comedy|Romance,13562
728,Giant (1956),Drama|Romance|Western,1712
729,East of Eden (1955),Drama,220
730,"Thin Man, The (1934)",Comedy|Crime,3529
731,His Girl Friday (1940),Comedy|Romance,3085
732,Around the World in 80 Days (1956),Adventure|Comedy,2897
733,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,1585
734,Mr. Smith Goes to Washington (1939),Drama,3083
735,Bringing Up Baby (1938),Comedy|Romance,900
736,Penny Serenade (1941),Drama|Romance,43795
737,Of Human Bondage (1934),Drama,43905
738,Little Lord Fauntleroy (1936),Drama,23114
739,"Inspector General, The (1949)",Musical,40206
740,"39 Steps, The (1935)",Drama|Mystery|Thriller,260
741,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,10331
742,"African Queen, The (1951)",Adventure|Comedy|Romance|War,488
743,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,22733
744,Cat on a Hot Tin Roof (1958),Drama,261
745,Meet John Doe (1941),Comedy|Drama,32574
746,"Farewell to Arms, A (1932)",Romance|War,22649
747,Nothing Personal (1995),Drama|War,125587
748,Dangerous Ground (1997),Drama,52855
749,Picnic (1955),Drama,39940
750,"Pompatus of Love, The (1996)",Comedy|Drama,85328
751,Fly Away Home (1996),Adventure|Children,11076
752,Bliss (1997),Drama|Romance,63945
753,Grace of My Heart (1996),Comedy|Drama,58985
754,Maximum Risk (1996),Action|Adventure|Thriller,10861
755,Michael Collins (1996),Drama,1770
756,Infinity (1996),Drama,2033
757,Big Night (1996),Comedy|Drama,18203
758,Last Man Standing (1996),Action|Crime|Drama|Thriller,9333
759,Set It Off (1996),Action|Crime,9400
760,2 Days in the Valley (1996),Crime|Film-Noir,9401
761,Extreme Measures (1996),Drama|Thriller,11306
762,"Glimmer Man, The (1996)",Action|Thriller,9625
763,D3: The Mighty Ducks (1996),Children|Comedy,10680
764,"Chamber, The (1996)",Drama,6346
765,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,18660
766,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,35115
767,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,14821
768,"Love Bug, The (1969)",Children|Comedy,14136
769,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,10869
770,Old Yeller (1957),Children|Drama,22660
771,"Parent Trap, The (1961)",Children|Comedy|Romance,19186
772,Pollyanna (1960),Children|Comedy|Drama,31102
773,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,6878
774,"Shaggy Dog, The (1959)",Children|Comedy,15944
775,Swiss Family Robinson (1960),Adventure|Children,18444
776,That Darn Cat! (1965),Children|Comedy|Mystery,20723
777,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,173
778,Cool Runnings (1993),Comedy,864
779,Angels in the Outfield (1994),Children|Comedy,24795
780,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,11224
781,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,81310
782,"Three Caballeros, The (1945)",Animation|Children|Musical,15947
783,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,9078
784,Robin Hood: Prince of Thieves (1991),Adventure|Drama,8367
785,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,433
786,Dumbo (1941),Animation|Children|Drama|Musical,11360
787,Pete's Dragon (1977),Adventure|Animation|Children|Musical,11114
788,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,12335
789,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,12092
790,"Fox and the Hound, The (1981)",Animation|Children|Drama,10948
791,Freeway (1996),Comedy|Crime|Drama|Thriller,11229
792,"Sound of Music, The (1965)",Musical|Romance,15121
793,Die Hard (1988),Action|Crime|Thriller,562
794,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,10163
795,"Secret Agent, The (1996)",Drama,47199
796,Secrets & Lies (1996),Drama,11159
797,That Thing You Do! (1996),Comedy|Drama,9591
798,To Gillian on Her 37th Birthday (1996),Drama|Romance,30500
799,Beautiful Thing (1996),Drama|Romance,10938
800,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,11412
801,"Ghost and the Darkness, The (1996)",Action|Adventure,10586
802,Looking for Richard (1996),Documentary|Drama,42314
803,Trees Lounge (1996),Drama,27845
804,Normal Life (1996),Crime|Drama|Romance,23223
805,Get on the Bus (1996),Drama,49471
806,Shadow Conspiracy (1997),Thriller,38153
807,Jude (1996),Drama,25147
808,Everyone Says I Love You (1996),Comedy|Musical|Romance,9716
809,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,454
810,Swingers (1996),Comedy|Drama,10218
811,Sleepers (1996),Thriller,819
812,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,11238
813,Shall We Dance (1937),Comedy|Musical|Romance,31530
814,Crossfire (1947),Crime|Film-Noir,28120
815,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,252
816,"Innocents, The (1961)",Drama|Horror|Thriller,16372
817,Sleeper (1973),Comedy|Sci-Fi,11561
818,Bananas (1971),Comedy|War,11302
819,"Fish Called Wanda, A (1988)",Comedy|Crime,623
820,Monty Python's Life of Brian (1979),Comedy,583
821,Victor/Victoria (1982),Comedy|Musical|Romance,12614
822,"Candidate, The (1972)",Drama,21711
823,"Great Race, The (1965)",Comedy|Musical,11575
824,Bonnie and Clyde (1967),Crime|Drama,475
825,"Old Man and the Sea, The (1958)",Adventure|Drama,11331
826,Dial M for Murder (1954),Crime|Mystery|Thriller,521
827,Dirty Dancing (1987),Drama|Musical|Romance,88
828,Reservoir Dogs (1992),Crime|Mystery|Thriller,500
829,Platoon (1986),Drama|War,792
830,Weekend at Bernie's (1989),Comedy,8491
831,Basic Instinct (1992),Crime|Mystery|Thriller,402
832,"Doors, The (1991)",Drama,10537
833,"Crying Game, The (1992)",Drama|Romance|Thriller,11386
834,Glengarry Glen Ross (1992),Drama,9504
835,Sophie's Choice (1982),Drama,15764
836,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,601
837,"Christmas Carol, A (1938)",Children|Drama|Fantasy,25842
838,Days of Thunder (1990),Action|Drama|Romance,2119
839,Top Gun (1986),Action|Romance,744
840,Rebel Without a Cause (1955),Drama,221
841,"Streetcar Named Desire, A (1951)",Drama,702
842,Children of the Corn IV: The Gathering (1996),Horror,25750
843,Loser (1991),Comedy,862
844,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,9305
845,Palookaville (1996),Action|Comedy|Drama,37616
846,"Funeral, The (1996)",Crime|Drama,21612
847,"Single Girl, A (Fille seule, La) (1995)",Drama,102461
848,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,36998
849,Drunks (1995),Drama,116844
850,"People vs. Larry Flynt, The (1996)",Comedy|Drama,1630
851,Glory Daze (1995),Drama,26626
852,"Perfect Candidate, A (1996)",Documentary,124837
853,On Golden Pond (1981),Drama,11816
854,"Return of the Pink Panther, The (1975)",Comedy|Crime,11843
855,Drop Dead Fred (1991),Comedy|Fantasy,10379
856,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,2756
857,"Fog, The (1980)",Horror,790
858,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1103
859,"Howling, The (1980)",Horror|Mystery,11298
860,Jean de Florette (1986),Drama|Mystery,4480
861,Manon of the Spring (Manon des sources) (1986),Drama,4481
862,Private Benjamin (1980),Comedy,10765
863,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,762
864,Hustler White (1996),Romance,44497
865,Entertaining Angels: The Dorothy Day Story (1996),Drama,99479
866,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,124829
867,When We Were Kings (1996),Documentary,10548
868,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,531
869,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,4483
